,host_is_superhost,host_has_profile_pic,host_identity_verified,host_listings_count,host_total_listings_count,is_location_exact,accommodates,bathrooms,bedrooms,beds,guests_included,minimum_nights,maximum_nights,price,instant_bookable,number_of_reviews,reviews_per_month,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,host_duration,property_type_Apartment,property_type_Bed & Breakfast,property_type_Condominium,property_type_House,property_type_Loft,property_type_Other,property_type_Townhouse,host_response_rate_buckets_100 %,host_response_rate_buckets_Below 100 %,host_response_rate_buckets_No response rate tracked,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,host_response_time_a few days or more,host_response_time_within a day,host_response_time_within one or a few hours,cancellation_policy_flexible,cancellation_policy_moderate,cancellation_policy_strict,cancellation_policy_super_strict_30,cancellation_policy_super_strict_60,cancellation_policy_strict_14_with_grace_period
1016,False,True,True,3.0,3.0,True,2,1.0,0.0,1.0,1,28,45,120.0,False,6,0.39,97.0,9.0,9.0,10.0,10.0,10.0,9.0,1272,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1017,True,True,False,12.0,12.0,True,3,1.0,0.0,1.0,2,3,1125,239.0,False,1,0.16,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1973,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1018,False,True,False,1.0,1.0,True,4,1.0,1.0,2.0,1,1,1125,130.0,False,0,1.970908448214916,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,652,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
1019,True,True,True,1.0,1.0,False,2,1.0,0.0,1.0,1,2,30,197.0,False,26,4.53,98.0,10.0,10.0,10.0,10.0,10.0,10.0,289,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
1020,False,True,True,1.0,1.0,True,2,1.5,1.0,1.0,1,2,1125,85.0,False,1,0.08,80.0,8.0,8.0,10.0,10.0,8.0,8.0,950,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0
1021,False,True,False,1.0,1.0,True,3,1.0,1.0,1.0,1,3,1125,225.0,False,0,1.970908448214916,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,8,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
1022,True,True,True,3.0,3.0,True,8,4.5,5.0,6.0,1,5,30,1300.0,False,2,0.75,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1344,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1023,False,True,True,2.0,2.0,False,4,2.0,2.0,2.0,2,3,1125,266.0,False,1,0.24,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1395,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
1024,False,True,True,1.0,1.0,True,2,1.0,1.0,1.0,1,2,21,160.0,False,6,0.33,95.0,9.0,10.0,10.0,9.0,10.0,9.0,1699,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
1025,False,True,True,52.0,52.0,True,2,1.0,0.0,1.0,1,7,1125,150.0,False,0,1.970908448214916,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,699,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1026,False,True,False,1.0,1.0,True,3,1.0,2.0,2.0,1,3,1125,280.0,False,8,1.54,93.0,10.0,10.0,10.0,10.0,9.0,9.0,357,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
1027,False,True,False,1.0,1.0,True,2,1.0,1.0,1.0,1,7,1125,60.0,False,0,1.970908448214916,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,959,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
1028,False,True,True,5.0,5.0,True,2,1.0,1.0,1.0,3,2,1125,225.0,False,31,1.21,93.0,10.0,9.0,9.0,10.0,9.0,9.0,1521,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1029,False,True,False,1.0,1.0,True,2,1.0,1.0,1.0,1,1,1125,170.0,False,50,2.91,97.0,10.0,10.0,10.0,10.0,10.0,9.0,550,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0
1030,True,True,True,1.0,1.0,True,2,1.0,1.0,1.0,2,1,1125,168.0,False,4,0.24,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2360,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1031,True,True,True,6.0,6.0,True,2,1.0,1.0,1.0,2,2,365,183.0,False,192,4.57,94.0,9.0,9.0,10.0,10.0,10.0,9.0,1687,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1032,False,True,True,52.0,52.0,True,2,1.0,0.0,1.0,1,7,1125,137.0,False,0,1.970908448214916,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,699,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1033,False,True,False,2.0,2.0,True,6,1.0,2.0,2.0,1,4,1125,300.0,True,9,1.74,88.0,9.0,8.0,10.0,10.0,10.0,9.0,173,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1034,False,True,False,1.0,1.0,False,3,1.0,0.0,1.0,1,2,1125,166.0,False,2,2.0,90.0,9.0,10.0,10.0,10.0,9.0,10.0,32,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
1035,False,True,True,1.0,1.0,True,4,2.0,2.0,2.0,1,2,10,350.0,False,33,4.16,98.0,10.0,10.0,10.0,10.0,10.0,9.0,412,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1036,False,True,True,1.0,1.0,False,2,1.0,1.0,1.0,1,10,1125,149.0,False,0,1.970908448214916,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,450,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
1037,False,True,True,3.0,3.0,True,4,1.0,1.0,2.0,2,2,1125,190.0,False,115,3.9,92.0,10.0,9.0,10.0,10.0,9.0,9.0,1841,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1038,True,True,True,1.0,1.0,True,2,1.0,1.0,1.0,1,2,10,180.0,False,18,3.46,96.0,10.0,10.0,10.0,10.0,10.0,9.0,247,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1039,True,True,True,1.0,1.0,True,2,1.0,1.0,1.0,1,3,1125,99.0,False,78,2.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1742,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
1040,False,True,True,3.0,3.0,True,2,1.0,0.0,1.0,1,28,45,110.0,False,4,0.24,75.0,6.0,8.0,9.0,9.0,10.0,8.0,1272,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1041,False,True,True,1.0,1.0,False,3,1.0,1.0,1.0,2,4,100,210.0,False,6,0.58,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1590,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1042,False,True,True,52.0,52.0,True,2,1.0,0.0,1.0,1,7,1125,155.0,False,2,0.19,80.0,9.0,9.0,8.0,8.0,10.0,7.0,699,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1043,False,True,True,1.0,1.0,True,2,1.0,1.0,1.0,2,1,4,178.0,False,9,0.78,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1493,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1044,False,True,False,1.0,1.0,True,7,2.0,4.0,5.0,4,1,1125,600.0,False,6,3.0,83.0,8.0,9.0,8.0,9.0,10.0,9.0,624,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
1045,False,True,False,1.0,1.0,True,5,2.0,3.0,4.0,1,2,3,550.0,False,0,1.970908448214916,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,1700,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
1046,False,True,True,4.0,4.0,True,4,1.0,1.0,2.0,2,3,1125,170.0,False,4,1.64,100.0,10.0,10.0,10.0,10.0,10.0,10.0,94,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1047,False,True,False,16.0,16.0,True,2,1.0,0.0,1.0,1,2,1125,129.0,False,5,0.77,96.0,10.0,10.0,10.0,10.0,10.0,10.0,264,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
1048,False,True,True,4.0,4.0,True,2,1.0,0.0,1.0,2,2,1125,160.0,False,5,3.33,100.0,10.0,10.0,10.0,10.0,10.0,10.0,94,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1049,False,True,False,1.0,1.0,False,2,1.0,1.0,1.0,1,2,1125,250.0,False,0,1.970908448214916,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,597,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
1050,False,True,True,4.0,4.0,False,2,1.0,2.0,1.0,2,1,1125,149.0,False,8,0.5,90.0,9.0,9.0,10.0,10.0,10.0,9.0,1170,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1051,False,True,False,37.0,37.0,True,4,1.0,1.0,2.0,2,3,1125,175.0,False,8,1.9,90.0,9.0,10.0,10.0,10.0,10.0,10.0,493,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1052,False,True,True,1.0,1.0,True,2,1.0,1.0,1.0,1,2,21,150.0,False,87,5.01,95.0,10.0,10.0,10.0,10.0,10.0,9.0,585,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
1053,True,True,True,1.0,1.0,True,4,1.5,1.0,1.0,1,2,1125,250.0,False,15,1.52,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1214,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1054,False,True,False,1.0,1.0,True,2,1.0,1.0,1.0,1,1,1125,100.0,False,1,0.11,100.0,10.0,10.0,10.0,10.0,10.0,10.0,334,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
1055,False,True,True,11.0,11.0,True,7,1.0,2.0,3.0,1,1,1125,200.0,False,52,2.36,95.0,10.0,10.0,10.0,10.0,10.0,10.0,1046,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1056,False,True,True,1.0,1.0,True,2,1.0,0.0,1.0,1,3,1125,120.0,False,15,3.54,93.0,9.0,8.0,10.0,10.0,9.0,9.0,1761,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0
1057,False,True,True,52.0,52.0,True,2,1.0,0.0,1.0,1,7,1125,150.0,False,1,0.09,100.0,10.0,10.0,10.0,10.0,10.0,10.0,699,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1058,False,True,True,52.0,52.0,True,2,1.0,0.0,1.0,1,7,1125,152.0,False,1,0.43,100.0,10.0,10.0,10.0,10.0,9.414042707202317,10.0,699,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1059,False,True,False,1.0,1.0,True,2,1.0,1.0,2.0,1,1,1125,200.0,False,3,0.66,100.0,10.0,10.0,10.0,10.0,10.0,9.0,189,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
1060,True,True,True,1.0,1.0,True,4,1.0,1.0,1.0,2,2,1125,170.0,False,30,5.77,97.0,10.0,10.0,10.0,10.0,10.0,10.0,263,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1061,True,True,True,6.0,6.0,True,2,1.5,1.0,1.0,1,2,90,157.0,False,96,2.41,98.0,10.0,10.0,10.0,10.0,10.0,9.0,1687,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1062,False,True,False,11.0,11.0,True,2,1.0,1.0,1.0,1,2,1125,229.0,False,6,0.84,93.0,9.0,10.0,10.0,9.0,9.0,10.0,304,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
1063,False,True,False,4.0,4.0,True,3,1.0,1.0,2.0,1,1,1125,299.0,False,0,1.970908448214916,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,1492,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1064,False,True,False,37.0,37.0,False,4,1.0,1.0,1.0,2,3,1125,165.0,False,0,1.970908448214916,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,493,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1065,False,True,True,1.0,1.0,True,4,1.0,2.0,2.0,4,1,1125,210.0,False,11,0.77,89.0,10.0,9.0,10.0,9.0,10.0,9.0,462,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1066,False,True,True,5.0,5.0,True,2,1.5,1.0,1.0,1,2,1125,110.0,True,15,2.31,96.0,10.0,10.0,10.0,10.0,10.0,10.0,371,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1067,False,True,False,1.0,1.0,True,4,2.0,2.0,2.0,1,1,1125,400.0,False,0,1.970908448214916,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,359,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
1068,True,True,True,1.0,1.0,True,4,2.5,2.0,2.0,1,2,7,575.0,False,19,1.35,99.0,10.0,10.0,10.0,10.0,10.0,10.0,442,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1069,False,True,True,52.0,52.0,True,2,1.0,0.0,1.0,1,7,1125,147.0,False,0,1.970908448214916,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,699,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1070,False,True,False,1.0,1.0,True,2,1.0,1.0,1.0,2,2,1125,200.0,False,22,1.4,98.0,10.0,10.0,10.0,10.0,10.0,10.0,510,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
1071,False,True,True,3.0,3.0,True,2,1.0,0.0,1.0,1,28,45,115.0,False,4,0.31,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1272,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1072,False,True,True,5.0,5.0,True,2,1.5,1.0,1.0,1,2,1125,110.0,True,19,1.57,96.0,10.0,10.0,10.0,10.0,10.0,10.0,371,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1073,True,True,True,6.0,6.0,True,1,0.0,1.0,1.0,1,1,30,500.0,False,26,0.65,94.0,9.0,9.0,9.0,10.0,10.0,9.0,1687,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1074,False,True,True,1.0,1.0,False,2,1.0,1.0,1.0,1,1,1125,250.0,False,21,1.44,77.0,8.0,7.0,9.0,9.0,10.0,8.0,444,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1075,False,True,True,7.0,7.0,True,2,1.0,1.0,1.0,2,3,1125,149.0,True,0,1.970908448214916,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,320,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1076,True,True,True,1.0,1.0,True,4,1.0,1.0,1.0,2,3,1125,200.0,False,38,3.37,99.0,10.0,10.0,10.0,10.0,10.0,10.0,870,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1077,False,True,True,22.0,22.0,True,8,2.5,3.0,4.0,1,4,1125,417.0,False,39,1.3,90.0,10.0,9.0,9.0,9.0,9.0,9.0,1883,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
1078,True,True,True,3.0,3.0,True,4,2.0,2.0,2.0,1,2,180,600.0,False,38,2.92,100.0,10.0,10.0,10.0,10.0,10.0,10.0,717,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1079,False,True,True,11.0,11.0,True,4,1.0,1.0,2.0,1,1,1125,175.0,False,31,1.88,95.0,10.0,10.0,10.0,10.0,10.0,10.0,1046,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1080,False,True,False,1.0,1.0,True,2,1.0,1.0,1.0,2,1,1,69.0,False,17,10.41,94.0,9.0,10.0,10.0,10.0,10.0,10.0,929,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1081,False,True,True,52.0,52.0,True,2,1.0,0.0,1.0,1,7,1125,150.0,False,0,1.970908448214916,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,699,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1082,False,True,False,1.0,1.0,True,2,1.0,1.0,1.0,1,1,1125,180.0,False,0,1.970908448214916,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,390,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0
1083,False,True,True,52.0,52.0,True,2,1.0,1.0,1.0,1,7,1125,150.0,False,2,0.13,90.0,9.0,10.0,10.0,10.0,9.0,8.0,699,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1084,False,True,True,52.0,52.0,True,2,1.0,0.0,1.0,1,7,1125,137.0,False,0,1.970908448214916,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,699,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1085,False,True,True,1.0,1.0,False,8,2.5,3.0,4.0,1,5,1125,800.0,False,26,0.97,98.0,10.0,10.0,10.0,10.0,10.0,9.0,1056,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1086,False,True,True,1.0,1.0,False,2,1.0,1.0,1.0,1,1,1125,199.0,False,0,1.970908448214916,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,759,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1087,True,True,True,1.0,1.0,False,4,1.0,1.0,2.0,2,2,1125,133.0,False,17,1.27,95.0,10.0,10.0,10.0,10.0,9.0,9.0,537,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1088,False,True,True,5.0,5.0,True,5,1.5,3.0,3.0,1,4,1125,299.0,False,1,0.26,100.0,8.0,8.0,10.0,10.0,10.0,8.0,371,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1089,False,True,True,1.0,1.0,True,1,1.5,1.0,1.0,1,1,5,135.0,False,2,2.0,100.0,10.0,10.0,9.0,10.0,10.0,10.0,89,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1090,False,True,True,1.0,1.0,True,4,2.0,2.0,2.0,1,2,1125,275.0,False,1,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,473,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1091,False,True,True,3.0,3.0,True,2,1.0,1.0,1.0,1,2,1125,99.0,False,55,1.39,96.0,9.0,9.0,10.0,10.0,10.0,9.0,1591,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1092,False,True,False,4.0,4.0,True,3,1.0,1.0,2.0,1,1,1125,350.0,False,0,1.970908448214916,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,1492,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1093,False,True,False,37.0,37.0,True,2,1.0,0.0,2.0,2,3,1125,170.0,False,7,1.33,88.0,9.0,9.0,9.0,8.0,10.0,9.0,493,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1094,False,True,True,1.0,1.0,True,6,1.0,2.0,3.0,2,1,30,450.0,False,10,0.4,100.0,10.0,9.0,10.0,10.0,10.0,10.0,763,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
1095,False,True,True,558.0,558.0,True,2,1.0,1.255944055944056,1.0,1,3,365,186.0,False,0,1.970908448214916,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,2616,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
1096,False,True,False,1.0,1.0,True,4,1.0,1.0,1.0,1,14,1125,300.0,False,0,1.970908448214916,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,916,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1097,False,True,False,1.0,1.0,True,4,1.0,1.0,1.0,1,2,1125,200.0,False,1,0.21,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1626,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
1098,True,True,True,1.0,1.0,True,4,1.0,1.0,1.0,1,2,1125,189.0,False,22,0.9,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1496,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
